District,Crop,Year,Predicted_Production
Aizawl,redish,2025,271.36
Aizawl,peas  (vegetable),2025,160.33
Aizawl,ash gourd,2025,692.14
Aizawl,beet root,2025,814.62
Aizawl,lab-lab,2025,497.95
Aizawl,ribed guard,2025,239.21
Aizawl,yam,2025,707.36
Aizawl,jute & mesta,2025,513.72
Aizawl,colocosia,2025,605.57
Aizawl,tea,2025,465.84
Aizawl,apple,2025,692.14
Aizawl,peach,2025,300.87
Aizawl,pear,2025,223.09
Aizawl,plums,2025,2432.91
Aizawl,turnip,2025,77.09
Aizawl,coffee,2025,652.32
Aizawl,bean,2025,854.51
Aizawl,jobster,2025,2245.17
Aizawl,perilla,2025,159.58
Aizawl,rajmash kholar,2025,2386.19
Aizawl,ricebean (nagadal),2025,586.28
Aizawl,litchi,2025,509.41
Aizawl,peas (vegetable),2025,160.33
Aizawl,ber,2025,101.67
Aizawl,other dry fruit,2025,614.18
Ajmer,bajra,2025,1558.26
Ajmer,banana,2025,3501.15
Ajmer,beans & mutter(vegetable),2025,854.51
Ajmer,bhindi,2025,101.67
Ajmer,blackgram,2025,2982.13
Ajmer,bottle gourd,2025,2869.65
Ajmer,brinjal,2025,13553.97
Ajmer,cabbage,2025,596.31
Ajmer,cashewnut,2025,374.57
Ajmer,castor seed,2025,445.48
Ajmer,chickpea,2025,866.72
Ajmer,citrus fruit,2025,574.62
Ajmer,coriander,2025,98.08
Ajmer,cotton,2025,1106.43
Ajmer,cowpea(lobia),2025,653.96
Ajmer,cucumber,2025,653.96
Ajmer,dry chillies,2025,362.19
Ajmer,garlic,2025,1128.59
Ajmer,ginger,2025,4108.5
Ajmer,groundnut,2025,4312.32
Ajmer,horse-gram,2025,2607.36
Ajmer,jowar,2025,9797.65
Ajmer,lentil,2025,539.32
Ajmer,linseed,2025,467.62
Ajmer,maize,2025,671.84
Ajmer,mango,2025,1951.01
Ajmer,mesta,2025,1096.08
Ajmer,mungbean,2025,3329.97
Ajmer,onion,2025,2131.03
Ajmer,orange,2025,2330.01
Ajmer,other fibres,2025,518.82
Ajmer,other fresh fruits,2025,550.82
Ajmer,other kharif pulses,2025,596.57
Ajmer,other misc. pulses,2025,596.57
Ajmer,other oilseeds,2025,1149.26
Ajmer,other rabi pulses,2025,925.7
Ajmer,other vegetables,2025,1112.14
Ajmer,pigeonpeas,2025,298.38
Ajmer,pomegranate,2025,2361.84
Ajmer,potato,2025,433.49
Ajmer,ragi,2025,2300.14
Ajmer,rapeseed &mustard,2025,1548.55
Ajmer,rice,2025,453.19
Ajmer,safflower,2025,332.32
Ajmer,samai,2025,59.88
Ajmer,sesamum,2025,3745.38
Ajmer,small millets,2025,2852.76
Ajmer,soyabean,2025,322.77
Ajmer,sugarcane,2025,1207.19
Ajmer,sunflower,2025,600.13
Ajmer,sweet potato,2025,559.78
Ajmer,tobacco,2025,246.41
Ajmer,tomato,2025,2039.51
Ajmer,turmeric,2025,83.92
Ajmer,varagu,2025,75.87
Ajmer,wheat,2025,729.0
Ajmer,barley,2025,3625.5
Ajmer,dry ginger,2025,270.54
Ajmer,other  rabi pulses,2025,347.66
Ajmer,peas & beans (pulses),2025,210.87
Ajmer,sannhamp,2025,11.62
Ajmer,guar seed,2025,2966.09
Ajmer,jute,2025,531.08
Ajmer,moth,2025,1218.59
Ajmer,oilseeds total,2025,1329.21
Ajmer,total foodgrain,2025,5444.42
Ajmer,other cereals & millets,2025,376.26
Ajmer,pulses total,2025,5859.88
Ajmer,grapes,2025,4551.02
Ajmer,niger seed,2025,577.43
Ajmer,coconut,2025,587.76
Ajmer,kapas,2025,531.08
Ajmer,tapioca,2025,771.65
Ajmer,arecanut,2025,1269.49
Ajmer,bitter gourd,2025,6.32
Ajmer,black pepper,2025,148.02
Ajmer,cashewnut raw,2025,444.16
Ajmer,drum stick,2025,364.53
Ajmer,jack fruit,2025,2716.54
Ajmer,papaya,2025,6314.64
Ajmer,pineapple,2025,461.97
Ajmer,pump kin,2025,2209.21
Ajmer,rubber,2025,575.68
Ajmer,snak guard,2025,2467.59
Ajmer,watermelon,2025,75.07
Ajmer,korra,2025,559.3
Ajmer,lemon,2025,546.1
Ajmer,sapota,2025,1377.72
Ajmer,cond-spcs other,2025,98.08
Ajmer,paddy,2025,11039.34
Ajmer,cauliflower,2025,445.48
Ajmer,khesari,2025,531.08
Ajmer,other citrus fruit,2025,353.1
Ajmer,arcanut (processed),2025,1269.49
Ajmer,atcanut (raw),2025,1493.0
Ajmer,cardamom,2025,346.3
Ajmer,cashewnut processed,2025,412.57
Ajmer,carrot,2025,346.3
Ajmer,redish,2025,287.25
Ajmer,peas  (vegetable),2025,210.87
Ajmer,ash gourd,2025,1269.49
Ajmer,beet root,2025,814.62
Ajmer,lab-lab,2025,546.1
Ajmer,ribed guard,2025,255.1
Ajmer,yam,2025,729.0
Ajmer,jute & mesta,2025,531.08
Ajmer,colocosia,2025,740.43
Ajmer,tea,2025,387.25
Ajmer,apple,2025,1269.49
Ajmer,peach,2025,351.24
Ajmer,pear,2025,273.64
Ajmer,plums,2025,2250.97
Ajmer,turnip,2025,77.09
Ajmer,coffee,2025,787.18
Ajmer,bean,2025,854.51
Ajmer,jobster,2025,2716.54
Ajmer,perilla,2025,210.12
Ajmer,rajmash kholar,2025,2074.59
Ajmer,ricebean (nagadal),2025,575.68
Ajmer,litchi,2025,467.62
Ajmer,peas (vegetable),2025,210.87
Ajmer,ber,2025,101.67
Ajmer,other dry fruit,2025,390.6
Akola,bajra,2025,157.56
Akola,banana,2025,3011.58
Akola,beans & mutter(vegetable),2025,854.51
Akola,bhindi,2025,101.67
Akola,blackgram,2025,3565.61
Akola,bottle gourd,2025,3473.13
Akola,brinjal,2025,13682.78
Akola,cabbage,2025,610.1
Akola,cashewnut,2025,388.36
Akola,castor seed,2025,480.41
Akola,chickpea,2025,872.41
Akola,citrus fruit,2025,548.41
Akola,coriander,2025,98.0
Akola,cotton,2025,873.58
Akola,cowpea(lobia),2025,653.96
Akola,cucumber,2025,653.96
Akola,dry chillies,2025,358.41
Akola,garlic,2025,1128.86
Akola,ginger,2025,4366.98
Akola,groundnut,2025,4621.5
Akola,horse-gram,2025,2335.06
Akola,jowar,2025,9927.9
Akola,lentil,2025,539.32
Akola,linseed,2025,465.74
Akola,maize,2025,483.14
Akola,mango,2025,1983.81
Akola,mesta,2025,1256.76
Akola,mungbean,2025,4549.84
Akola,onion,2025,3128.3
Akola,orange,2025,3066.01
Akola,other fibres,2025,383.29
Akola,other fresh fruits,2025,409.29
Akola,other kharif pulses,2025,335.96
Akola,other misc. pulses,2025,335.96
Akola,other oilseeds,2025,1041.96
Akola,other rabi pulses,2025,818.4
Akola,other vegetables,2025,1016.75
Akola,pigeonpeas,2025,727.08
Akola,pomegranate,2025,2631.37
Akola,potato,2025,348.86
Akola,ragi,2025,849.77
Akola,rapeseed &mustard,2025,120.44
Akola,rice,2025,1829.27
Akola,safflower,2025,332.32
Akola,samai,2025,111.81
Akola,sesamum,2025,208.62
Akola,small millets,2025,3722.39
Akola,soyabean,2025,729.0
Akola,sugarcane,2025,2135.42
Akola,sunflower,2025,682.85
Akola,sweet potato,2025,559.78
Akola,tobacco,2025,239.36
Akola,tomato,2025,2039.51
Akola,turmeric,2025,79.65
Akola,varagu,2025,71.6
Akola,wheat,2025,729.0
Akola,barley,2025,3301.18
Akola,dry ginger,2025,270.54
Akola,other  rabi pulses,2025,344.65
Akola,peas & beans (pulses),2025,210.8
Akola,sannhamp,2025,71.01
Akola,guar seed,2025,2125.1
Akola,jute,2025,531.08
Akola,moth,2025,1379.27
Akola,oilseeds total,2025,1623.94
Akola,total foodgrain,2025,5444.42
Akola,other cereals & millets,2025,368.78
Akola,pulses total,2025,6252.61
Akola,grapes,2025,4809.5
Akola,niger seed,2025,577.43
Akola,coconut,2025,648.48
Akola,kapas,2025,531.08
Akola,tapioca,2025,879.88
Akola,arecanut,2025,431.33
Akola,bitter gourd,2025,6.32
Akola,black pepper,2025,148.02
Akola,cashewnut raw,2025,470.25
Akola,drum stick,2025,360.75
Akola,jack fruit,2025,2444.24
Akola,papaya,2025,6314.64
Akola,pineapple,2025,745.8
Akola,pump kin,2025,954.16
Akola,rubber,2025,575.68
Akola,snak guard,2025,2969.93
Akola,watermelon,2025,70.8
Akola,korra,2025,559.3
Akola,lemon,2025,546.1
Akola,sapota,2025,904.44
Akola,cond-spcs other,2025,98.0
Akola,paddy,2025,11039.34
Akola,cauliflower,2025,480.41
Akola,khesari,2025,531.08
Akola,other citrus fruit,2025,338.56
Akola,arcanut (processed),2025,431.33
Akola,atcanut (raw),2025,168.52
Akola,cardamom,2025,360.09
Akola,cashewnut processed,2025,426.36
Akola,carrot,2025,360.09
Akola,redish,2025,271.46
Akola,peas  (vegetable),2025,210.8
Akola,ash gourd,2025,431.33
Akola,beet root,2025,814.62
Akola,lab-lab,2025,546.1
Akola,ribed guard,2025,239.31
Akola,yam,2025,729.0
Akola,jute & mesta,2025,531.08
Akola,colocosia,2025,793.91
Akola,tea,2025,421.72
Akola,apple,2025,431.33
Akola,peach,2025,351.17
Akola,pear,2025,273.57
Akola,plums,2025,2527.72
Akola,turnip,2025,72.82
Akola,coffee,2025,840.66
Akola,bean,2025,854.51
Akola,jobster,2025,2444.24
Akola,perilla,2025,210.05
Akola,rajmash kholar,2025,663.96
Akola,ricebean (nagadal),2025,575.68
Akola,litchi,2025,465.74
Akola,peas (vegetable),2025,210.8
Akola,ber,2025,101.67
Akola,other dry fruit,2025,333.38
Alappuzha,bajra,2025,506.46
Alappuzha,banana,2025,3674.9
Alappuzha,beans & mutter(vegetable),2025,854.51
Alappuzha,bhindi,2025,101.67
Alappuzha,blackgram,2025,3169.75
Alappuzha,bottle gourd,2025,3077.27
Alappuzha,brinjal,2025,14511.34
Alappuzha,cabbage,2025,575.56
Alappuzha,cashewnut,2025,353.82
Alappuzha,castor seed,2025,402.24
Alappuzha,chickpea,2025,722.8
Alappuzha,citrus fruit,2025,597.87
Alappuzha,coriander,2025,23.96
Alappuzha,cotton,2025,873.58
Alappuzha,cowpea(lobia),2025,665.29
Alappuzha,cucumber,2025,665.29
Alappuzha,dry chillies,2025,301.52
Alappuzha,garlic,2025,1415.79
Alappuzha,ginger,2025,4349.53
Alappuzha,groundnut,2025,4604.05
Alappuzha,horse-gram,2025,1673.67
Alappuzha,jowar,2025,9927.9
Alappuzha,lentil,2025,1634.65
Alappuzha,linseed,2025,452.65
Alappuzha,maize,2025,630.42
Alappuzha,mango,2025,2148.98
Alappuzha,mesta,2025,462.09
Alappuzha,mungbean,2025,1083.85
Alappuzha,onion,2025,3106.22
Alappuzha,orange,2025,3043.93
Alappuzha,other fibres,2025,366.99
Alappuzha,other fresh fruits,2025,392.99
Alappuzha,other kharif pulses,2025,313.56
Alappuzha,other misc. pulses,2025,313.56
Alappuzha,other oilseeds,2025,1013.22
Alappuzha,other rabi pulses,2025,796.81
Alappuzha,other vegetables,2025,1002.45
Alappuzha,pigeonpeas,2025,696.56
Alappuzha,pomegranate,2025,2609.98
Alappuzha,potato,2025,399.2
Alappuzha,ragi,2025,760.75
Alappuzha,rapeseed &mustard,2025,246.26
Alappuzha,rice,2025,12095.02
Alappuzha,safflower,2025,332.32
Alappuzha,samai,2025,111.81
Alappuzha,sesamum,2025,29.03
Alappuzha,small millets,2025,3892.18
Alappuzha,soyabean,2025,805.48
Alappuzha,sugarcane,2025,488.6
Alappuzha,sunflower,2025,663.35
Alappuzha,sweet potato,2025,475.8
Alappuzha,tobacco,2025,273.97
Alappuzha,tomato,2025,2039.51
Alappuzha,turmeric,2025,79.65
Alappuzha,varagu,2025,71.6
Alappuzha,wheat,2025,729.0
Alappuzha,barley,2025,2903.53
Alappuzha,dry ginger,2025,270.38
Alappuzha,other  rabi pulses,2025,423.64
Alappuzha,peas & beans (pulses),2025,212.19
Alappuzha,sannhamp,2025,71.01
Alappuzha,guar seed,2025,125.05
Alappuzha,jute,2025,1539.41
Alappuzha,moth,2025,575.12
Alappuzha,oilseeds total,2025,1625.54
Alappuzha,total foodgrain,2025,5444.42
Alappuzha,other cereals & millets,2025,359.34
Alappuzha,pulses total,2025,6002.17
Alappuzha,grapes,2025,4792.05
Alappuzha,niger seed,2025,577.43
Alappuzha,coconut,2025,729.0
Alappuzha,kapas,2025,1539.41
Alappuzha,tapioca,2025,930.63
Alappuzha,arecanut,2025,756.13
Alappuzha,bitter gourd,2025,6.32
Alappuzha,black pepper,2025,148.02
Alappuzha,cashewnut raw,2025,392.08
Alappuzha,drum stick,2025,332.01
Alappuzha,jack fruit,2025,1731.48
Alappuzha,papaya,2025,6314.64
Alappuzha,pineapple,2025,727.2
Alappuzha,pump kin,2025,1046.53
Alappuzha,rubber,2025,575.68
Alappuzha,snak guard,2025,3144.84
Alappuzha,watermelon,2025,70.8
Alappuzha,korra,2025,1567.63
Alappuzha,lemon,2025,1641.43
Alappuzha,sapota,2025,813.92
Alappuzha,cond-spcs other,2025,23.96
Alappuzha,paddy,2025,11039.34
Alappuzha,cauliflower,2025,402.24
Alappuzha,khesari,2025,1539.41
Alappuzha,other citrus fruit,2025,323.82
Alappuzha,arcanut (processed),2025,756.13
Alappuzha,atcanut (raw),2025,517.42
Alappuzha,cardamom,2025,325.55
Alappuzha,cashewnut processed,2025,391.82
Alappuzha,carrot,2025,325.55
Alappuzha,redish,2025,271.46
Alappuzha,peas  (vegetable),2025,212.19
Alappuzha,ash gourd,2025,756.13
Alappuzha,beet root,2025,814.62
Alappuzha,lab-lab,2025,1641.43
Alappuzha,ribed guard,2025,239.31
Alappuzha,yam,2025,729.0
Alappuzha,jute & mesta,2025,1539.41
Alappuzha,colocosia,2025,889.94
Alappuzha,tea,2025,459.6
Alappuzha,apple,2025,756.13
Alappuzha,peach,2025,352.56
Alappuzha,pear,2025,274.96
Alappuzha,plums,2025,2509.6
Alappuzha,turnip,2025,72.82
Alappuzha,coffee,2025,1005.19
Alappuzha,bean,2025,854.51
Alappuzha,jobster,2025,1731.48
Alappuzha,perilla,2025,211.44
Alappuzha,rajmash kholar,2025,659.49
Alappuzha,ricebean (nagadal),2025,575.68
Alappuzha,litchi,2025,452.65
Alappuzha,peas (vegetable),2025,212.19
Alappuzha,ber,2025,101.67
Alappuzha,other dry fruit,2025,318.64
Aligarh,bajra,2025,698.16
Aligarh,banana,2025,158.56
Aligarh,beans & mutter(vegetable),2025,854.51
Aligarh,bhindi,2025,101.67
Aligarh,blackgram,2025,482.13
Aligarh,bottle gourd,2025,470.04
Aligarh,brinjal,2025,15022.19
Aligarh,cabbage,2025,575.56
Aligarh,cashewnut,2025,353.82
Aligarh,castor seed,2025,438.74
Aligarh,chickpea,2025,217.99
Aligarh,citrus fruit,2025,361.84
Aligarh,coriander,2025,23.96
Aligarh,cotton,2025,744.36
Aligarh,cowpea(lobia),2025,431.3
Aligarh,cucumber,2025,431.3
Aligarh,dry chillies,2025,59.28
Aligarh,garlic,2025,1603.35
Aligarh,ginger,2025,889.24
Aligarh,groundnut,2025,324.18
Aligarh,horse-gram,2025,1624.86
Aligarh,jowar,2025,9484.81
Aligarh,lentil,2025,1634.65
Aligarh,linseed,2025,446.55
Aligarh,maize,2025,1735.21
Aligarh,mango,2025,2494.44
Aligarh,mesta,2025,377.82
Aligarh,mungbean,2025,2090.11
Aligarh,onion,2025,2137.05
Aligarh,orange,2025,2220.39
Aligarh,other fibres,2025,371.77
Aligarh,other fresh fruits,2025,399.57
Aligarh,other kharif pulses,2025,316.83
Aligarh,other misc. pulses,2025,316.83
Aligarh,other oilseeds,2025,1010.56
Aligarh,other rabi pulses,2025,794.15
Aligarh,other vegetables,2025,999.79
Aligarh,pigeonpeas,2025,6892.68
Aligarh,pomegranate,2025,6928.8
Aligarh,potato,2025,729.0
Aligarh,ragi,2025,578.83
Aligarh,rapeseed &mustard,2025,577.12
Aligarh,rice,2025,1689.0
Aligarh,safflower,2025,332.32
Aligarh,samai,2025,113.11
Aligarh,sesamum,2025,21.6
Aligarh,small millets,2025,3909.89
Aligarh,soyabean,2025,7508.07
Aligarh,sugarcane,2025,714.92
Aligarh,sunflower,2025,96.3
Aligarh,sweet potato,2025,2179.16
Aligarh,tobacco,2025,272.83
Aligarh,tomato,2025,2016.87
Aligarh,turmeric,2025,31.53
Aligarh,varagu,2025,31.15
Aligarh,wheat,2025,729.0
Aligarh,barley,2025,1917.96
Aligarh,dry ginger,2025,156.81
Aligarh,other  rabi pulses,2025,411.55
Aligarh,peas & beans (pulses),2025,212.19
Aligarh,sannhamp,2025,72.31
Aligarh,guar seed,2025,76.24
Aligarh,jute,2025,1539.41
Aligarh,moth,2025,497.87
Aligarh,oilseeds total,2025,1395.1
Aligarh,total foodgrain,2025,5421.78
Aligarh,other cereals & millets,2025,315.65
Aligarh,pulses total,2025,5992.47
Aligarh,grapes,2025,1374.04
Aligarh,niger seed,2025,577.43
Aligarh,coconut,2025,492.97
Aligarh,kapas,2025,1539.41
Aligarh,tapioca,2025,1711.36
Aligarh,arecanut,2025,794.75
Aligarh,bitter gourd,2025,6.32
Aligarh,black pepper,2025,148.02
Aligarh,cashewnut raw,2025,416.79
Aligarh,drum stick,2025,117.63
Aligarh,jack fruit,2025,1682.67
Aligarh,papaya,2025,6314.64
Aligarh,pineapple,2025,5306.46
Aligarh,pump kin,2025,997.28
Aligarh,rubber,2025,575.68
Aligarh,snak guard,2025,3158.78
Aligarh,watermelon,2025,30.96
Aligarh,korra,2025,1567.63
Aligarh,lemon,2025,1641.43
Aligarh,sapota,2025,813.46
Aligarh,cond-spcs other,2025,23.96
Aligarh,paddy,2025,11039.34
Aligarh,cauliflower,2025,438.74
Aligarh,khesari,2025,1539.41
Aligarh,other citrus fruit,2025,300.21
Aligarh,arcanut (processed),2025,794.75
Aligarh,atcanut (raw),2025,696.54
Aligarh,cardamom,2025,325.55
Aligarh,cashewnut processed,2025,391.82
Aligarh,carrot,2025,325.55
Aligarh,redish,2025,278.55
Aligarh,peas  (vegetable),2025,212.19
Aligarh,ash gourd,2025,794.75
Aligarh,beet root,2025,814.62
Aligarh,lab-lab,2025,1641.43
Aligarh,ribed guard,2025,246.4
Aligarh,yam,2025,729.0
Aligarh,jute & mesta,2025,1539.41
Aligarh,colocosia,2025,653.91
Aligarh,tea,2025,774.05
Aligarh,apple,2025,794.75
Aligarh,peach,2025,352.56
Aligarh,pear,2025,274.96
Aligarh,plums,2025,6973.45
Aligarh,turnip,2025,32.37
Aligarh,coffee,2025,769.16
Aligarh,bean,2025,854.51
Aligarh,jobster,2025,1682.67
Aligarh,perilla,2025,211.44
Aligarh,rajmash kholar,2025,582.67
Aligarh,ricebean (nagadal),2025,575.68
Aligarh,litchi,2025,446.55
Aligarh,peas (vegetable),2025,212.19
Aligarh,ber,2025,101.67
Aligarh,other dry fruit,2025,294.71
Alirajpur,bajra,2025,1561.52
Alirajpur,banana,2025,78.23
Alirajpur,beans & mutter(vegetable),2025,854.51
Alirajpur,bhindi,2025,101.67
Alirajpur,blackgram,2025,729.98
Alirajpur,bottle gourd,2025,709.63
Alirajpur,brinjal,2025,15027.61
Alirajpur,cabbage,2025,567.06
Alirajpur,cashewnut,2025,345.32
Alirajpur,castor seed,2025,426.13
Alirajpur,chickpea,2025,7390.72
Alirajpur,citrus fruit,2025,3969.47
Alirajpur,coriander,2025,32.72
Alirajpur,cotton,2025,13011.96
Alirajpur,cowpea(lobia),2025,806.82
Alirajpur,cucumber,2025,806.82
Alirajpur,dry chillies,2025,840.23
Alirajpur,garlic,2025,725.66
Alirajpur,ginger,2025,8003.68
Alirajpur,groundnut,2025,8587.37
Alirajpur,horse-gram,2025,4124.92
Alirajpur,jowar,2025,9476.23
Alirajpur,lentil,2025,1634.65
Alirajpur,linseed,2025,446.43
Alirajpur,maize,2025,851.09
Alirajpur,mango,2025,2168.8
Alirajpur,mesta,2025,260.48
Alirajpur,mungbean,2025,1164.7
Alirajpur,onion,2025,2188.43
Alirajpur,orange,2025,2253.05
Alirajpur,other fibres,2025,408.15
Alirajpur,other fresh fruits,2025,444.05
Alirajpur,other kharif pulses,2025,359.86
Alirajpur,other misc. pulses,2025,359.86
Alirajpur,other oilseeds,2025,993.66
Alirajpur,other rabi pulses,2025,784.38
Alirajpur,other vegetables,2025,997.17
Alirajpur,pigeonpeas,2025,2152.57
Alirajpur,pomegranate,2025,3936.28
Alirajpur,potato,2025,601.38
Alirajpur,ragi,2025,577.25
Alirajpur,rapeseed &mustard,2025,575.3
Alirajpur,rice,2025,4820.83
Alirajpur,safflower,2025,332.32
Alirajpur,samai,2025,122.45
Alirajpur,sesamum,2025,134.7
Alirajpur,small millets,2025,3970.5
Alirajpur,soyabean,2025,11131.62
Alirajpur,sugarcane,2025,419.59
Alirajpur,sunflower,2025,105.48
Alirajpur,sweet potato,2025,819.91
Alirajpur,tobacco,2025,286.44
Alirajpur,tomato,2025,2016.87
Alirajpur,turmeric,2025,44.83
Alirajpur,varagu,2025,43.92
Alirajpur,wheat,2025,729.0
Alirajpur,barley,2025,1090.84
Alirajpur,dry ginger,2025,156.82
Alirajpur,other  rabi pulses,2025,420.04
Alirajpur,peas & beans (pulses),2025,140.98
Alirajpur,sannhamp,2025,84.31
Alirajpur,guar seed,2025,1057.41
Alirajpur,jute,2025,1539.41
Alirajpur,moth,2025,292.8
Alirajpur,oilseeds total,2025,1410.65
Alirajpur,total foodgrain,2025,5421.78
Alirajpur,other cereals & millets,2025,320.29
Alirajpur,pulses total,2025,6210.09
Alirajpur,grapes,2025,8488.48
Alirajpur,niger seed,2025,577.43
Alirajpur,coconut,2025,3986.3
Alirajpur,kapas,2025,1539.41
Alirajpur,tapioca,2025,916.45
Alirajpur,arecanut,2025,1340.71
Alirajpur,bitter gourd,2025,6.32
Alirajpur,black pepper,2025,148.02
Alirajpur,cashewnut raw,2025,404.18
Alirajpur,drum stick,2025,791.42
Alirajpur,jack fruit,2025,4026.29
Alirajpur,papaya,2025,6314.64
Alirajpur,pineapple,2025,1722.65
Alirajpur,pump kin,2025,995.46
Alirajpur,rubber,2025,575.68
Alirajpur,snak guard,2025,3199.1
Alirajpur,watermelon,2025,43.73
Alirajpur,korra,2025,1567.63
Alirajpur,lemon,2025,1641.43
Alirajpur,sapota,2025,825.11
Alirajpur,cond-spcs other,2025,32.72
Alirajpur,paddy,2025,11039.34
Alirajpur,cauliflower,2025,426.13
Alirajpur,khesari,2025,1539.41
Alirajpur,other citrus fruit,2025,304.98
Alirajpur,arcanut (processed),2025,1340.71
Alirajpur,atcanut (raw),2025,1553.61
Alirajpur,cardamom,2025,317.05
Alirajpur,cashewnut processed,2025,383.32
Alirajpur,carrot,2025,317.05
Alirajpur,redish,2025,278.55
Alirajpur,peas  (vegetable),2025,140.98
Alirajpur,ash gourd,2025,1340.71
Alirajpur,beet root,2025,814.62
Alirajpur,lab-lab,2025,1641.43
Alirajpur,ribed guard,2025,246.4
Alirajpur,yam,2025,729.0
Alirajpur,jute & mesta,2025,1539.41
Alirajpur,colocosia,2025,4147.24
Alirajpur,tea,2025,477.8
Alirajpur,apple,2025,1340.71
Alirajpur,peach,2025,283.24
Alirajpur,pear,2025,204.6
Alirajpur,plums,2025,3795.61
Alirajpur,turnip,2025,45.14
Alirajpur,coffee,2025,4262.49
Alirajpur,bean,2025,854.51
Alirajpur,jobster,2025,4026.29
Alirajpur,perilla,2025,140.23
Alirajpur,rajmash kholar,2025,581.05
Alirajpur,ricebean (nagadal),2025,575.68
Alirajpur,litchi,2025,446.43
Alirajpur,peas (vegetable),2025,140.98
Alirajpur,ber,2025,101.67
Alirajpur,other dry fruit,2025,299.48
Allahabad,bajra,2025,729.0
Allahabad,banana,2025,240.57
Allahabad,beans & mutter(vegetable),2025,854.51
Allahabad,bhindi,2025,101.67
Allahabad,blackgram,2025,1890.89
Allahabad,bottle gourd,2025,1841.63
Allahabad,brinjal,2025,15065.98
Allahabad,cabbage,2025,567.06
Allahabad,cashewnut,2025,345.32
Allahabad,castor seed,2025,397.13
Allahabad,chickpea,2025,7805.29
Allahabad,citrus fruit,2025,4267.83
Allahabad,coriander,2025,11.87
Allahabad,cotton,2025,13011.96
Allahabad,cowpea(lobia),2025,399.08
Allahabad,cucumber,2025,399.08
Allahabad,dry chillies,2025,139.61
Allahabad,garlic,2025,259.68
Allahabad,ginger,2025,6685.04
Allahabad,groundnut,2025,6791.38
Allahabad,horse-gram,2025,3497.66
Allahabad,jowar,2025,4590.22
Allahabad,lentil,2025,4560.94
Allahabad,linseed,2025,588.86
Allahabad,maize,2025,520.46
Allahabad,mango,2025,1885.08
Allahabad,mesta,2025,311.64
Allahabad,mungbean,2025,1482.63
Allahabad,onion,2025,7038.37
Allahabad,orange,2025,6194.24
Allahabad,other fibres,2025,963.49
Allahabad,other fresh fruits,2025,1050.89
Allahabad,other kharif pulses,2025,1043.86
Allahabad,other misc. pulses,2025,1043.86
Allahabad,other oilseeds,2025,1489.12
Allahabad,other rabi pulses,2025,1279.84
Allahabad,other vegetables,2025,1503.97
Allahabad,pigeonpeas,2025,8453.25
Allahabad,pomegranate,2025,8127.74
Allahabad,potato,2025,729.0
Allahabad,ragi,2025,623.01
Allahabad,rapeseed &mustard,2025,566.65
Allahabad,rice,2025,1827.51
Allahabad,safflower,2025,332.32
Allahabad,samai,2025,59.44
Allahabad,sesamum,2025,114.69
Allahabad,small millets,2025,3852.63
Allahabad,soyabean,2025,6773.21
Allahabad,sugarcane,2025,719.13
Allahabad,sunflower,2025,58.1
Allahabad,sweet potato,2025,1079.01
Allahabad,tobacco,2025,296.95
Allahabad,tomato,2025,2016.87
Allahabad,turmeric,2025,91.74
Allahabad,varagu,2025,90.83
Allahabad,wheat,2025,729.0
Allahabad,barley,2025,10046.59
Allahabad,dry ginger,2025,102.1
Allahabad,other  rabi pulses,2025,509.36
Allahabad,peas & beans (pulses),2025,3403.53
Allahabad,sannhamp,2025,11.69
Allahabad,guar seed,2025,23.78
Allahabad,jute,2025,4334.11
Allahabad,moth,2025,343.94
Allahabad,oilseeds total,2025,3040.59
Allahabad,total foodgrain,2025,5421.78
Allahabad,other cereals & millets,2025,293.24
Allahabad,pulses total,2025,6215.99
Allahabad,grapes,2025,7296.68
Allahabad,niger seed,2025,406.88
Allahabad,coconut,2025,4283.8
Allahabad,kapas,2025,4334.11
Allahabad,tapioca,2025,1081.04
Allahabad,arecanut,2025,840.49
Allahabad,bitter gourd,2025,6.32
Allahabad,black pepper,2025,148.02
Allahabad,cashewnut raw,2025,394.11
Allahabad,drum stick,2025,187.77
Allahabad,jack fruit,2025,3399.03
Allahabad,papaya,2025,6314.64
Allahabad,pineapple,2025,6311.7
Allahabad,pump kin,2025,987.14
Allahabad,rubber,2025,575.68
Allahabad,snak guard,2025,3143.53
Allahabad,watermelon,2025,90.64
Allahabad,korra,2025,4377.1
Allahabad,lemon,2025,4552.95
Allahabad,sapota,2025,825.94
Allahabad,cond-spcs other,2025,11.87
Allahabad,paddy,2025,11039.34
Allahabad,cauliflower,2025,397.13
